Tpeak,FWHM(eV)
6.444490498960501, 124.26783216783217
6.4834483367983395, 124.26783216783217
6.522406174636178, 124.26783216783217
6.561364012474015, 124.26783216783217
6.5905823908523935, 124.26783216783217
6.658792661122664, 124.14055944055944
6.6977504989605015, 124.14055944055944
6.73670833679834, 124.14055944055944
6.775666174636178, 124.14055944055944
6.814624012474016, 124.14055944055944
6.853581850311854, 124.14055944055944
6.89253968814969, 124.14055944055944
6.931497525987528, 124.14055944055944
6.960715904365908, 124.14055944055944
7.048405093555096, 124.01328671328672
7.087362931392934, 124.01328671328672
7.12632076923077, 124.01328671328672
7.1652786070686085, 124.01328671328672
7.204236444906447, 124.01328671328672
7.243194282744285, 124.01328671328672
7.282152120582123, 124.01328671328672
7.321109958419961, 124.01328671328672
7.360067796257797, 124.01328671328672
7.3990256340956355, 124.01328671328672
7.437983471933474, 124.01328671328672
7.476941309771312, 124.01328671328672
7.51589914760915, 124.01328671328672
7.554856985446988, 124.01328671328672
7.593814823284826, 124.01328671328672
7.63278968814969, 123.94965034965035
7.6717645530145555, 123.88601398601398
7.710722390852394, 123.88601398601398
7.749680228690232, 123.88601398601398
7.78863806652807, 123.88601398601398
7.827595904365908, 123.88601398601398
7.866553742203744, 123.88601398601398
7.9055115800415825, 123.88601398601398
7.944469417879421, 123.88601398601398
7.983427255717259, 123.88601398601398
8.022385093555096, 123.88601398601398
8.061342931392934, 123.88601398601398
8.10030076923077, 123.88601398601398
8.139258607068609, 123.88601398601398
8.178216444906447, 123.88601398601398
8.217174282744285, 123.88601398601398
8.256132120582123, 123.88601398601398
8.295089958419961, 123.88601398601398
8.3340477962578, 123.88601398601398
8.373005634095636, 123.88601398601398
8.411963471933474, 123.88601398601398
8.450921309771312, 123.88601398601398
8.48987914760915, 123.88601398601398
8.528836985446988, 123.88601398601398
8.567794823284826, 123.88601398601398
8.606752661122663, 123.88601398601398
8.6457104989605, 123.88601398601398
8.684668336798339, 123.88601398601398
8.723626174636177, 123.88601398601398
8.762584012474015, 123.88601398601398
8.801541850311853, 123.88601398601398
8.840499688149691, 123.88601398601398
8.879457525987528, 123.88601398601398
8.918415363825366, 123.88601398601398
8.957373201663204, 123.88601398601398
8.996331039501042, 123.88601398601398
9.03528887733888, 123.88601398601398
9.074246715176718, 123.88601398601398
9.113204553014555, 123.88601398601398
9.152162390852393, 123.88601398601398
9.191120228690231, 123.88601398601398
9.230078066528069, 123.88601398601398
9.269035904365907, 123.88601398601398
9.307993742203745, 123.88601398601398
9.346917525987529, 124.01328671328672
9.385875363825365, 124.01328671328672
9.424833201663203, 124.01328671328672
9.463791039501041, 124.01328671328672
9.50274887733888, 124.01328671328672
9.541706715176717, 124.01328671328672
9.580664553014556, 124.01328671328672
9.619622390852392, 124.01328671328672
9.65858022869023, 124.01328671328672
9.697538066528068, 124.01328671328672
9.736495904365906, 124.01328671328672
9.775453742203744, 124.01328671328672
9.814411580041583, 124.01328671328672
9.853369417879419, 124.01328671328672
9.892327255717257, 124.01328671328672
9.921545634095637, 124.01328671328672
9.9896877962578, 124.14055944055944
1.7014948024948036, 134.6153846153846
1.7443804573804582, 134.33566433566435
