Tpeak,FWHM(eV)
6.366676985446988, 123.88601398601398
6.405634823284826, 123.88601398601398
6.444601174636177, 123.8541958041958
6.483567525987528, 123.82237762237762
6.522525363825366, 123.82237762237762
6.561483201663203, 123.82237762237762
6.600458066528069, 123.75874125874125
6.639415904365907, 123.75874125874125
6.678373742203744, 123.75874125874125
6.7173315800415825, 123.75874125874125
6.75628941787942, 123.75874125874125
6.795255769230772, 123.72692307692307
6.834222120582123, 123.69510489510489
6.87317995841996, 123.69510489510489
6.912137796257798, 123.69510489510489
6.951095634095636, 123.69510489510489
6.990070498960502, 123.63146853146853
7.02902833679834, 123.63146853146853
7.067986174636178, 123.63146853146853
7.106944012474014, 123.63146853146853
7.145901850311852, 123.63146853146853
7.1848596881496904, 123.63146853146853
7.223817525987529, 123.63146853146853
7.262775363825367, 123.63146853146853
7.3017417151767186, 123.59965034965035
7.34070806652807, 123.56783216783217
7.379665904365907, 123.56783216783217
7.418623742203745, 123.56783216783217
7.457581580041583, 123.56783216783217
7.496547931392935, 123.53601398601398
7.535514282744287, 123.5041958041958
7.574472120582125, 123.5041958041958
7.613429958419961, 123.5041958041958
7.652387796257799, 123.5041958041958
7.691345634095637, 123.5041958041958
7.730303471933476, 123.5041958041958
7.769261309771314, 123.5041958041958
7.808219147609152, 123.5041958041958
7.84717698544699, 123.5041958041958
7.886134823284826, 123.5041958041958
7.925092661122664, 123.5041958041958
7.9640504989605025, 123.5041958041958
8.003016850311852, 123.47237762237762
8.041983201663204, 123.44055944055944
8.080941039501042, 123.44055944055944
8.119898877338878, 123.44055944055944
8.158856715176716, 123.44055944055944
8.197814553014554, 123.44055944055944
8.236772390852392, 123.44055944055944
8.27573022869023, 123.44055944055944
8.314688066528069, 123.44055944055944
8.353645904365905, 123.44055944055944
8.392603742203743, 123.44055944055944
8.431561580041581, 123.44055944055944
8.470536444906447, 123.37692307692308
8.509494282744285, 123.37692307692308
8.548452120582123, 123.37692307692308
8.587409958419961, 123.37692307692308
8.626367796257798, 123.37692307692308
8.665325634095636, 123.37692307692308
8.704283471933474, 123.37692307692308
8.743241309771312, 123.37692307692308
8.78219914760915, 123.37692307692308
8.821156985446988, 123.37692307692308
8.860114823284825, 123.37692307692308
8.899072661122663, 123.37692307692308
8.9380304989605, 123.37692307692308
8.976988336798339, 123.37692307692308
9.015946174636177, 123.37692307692308
9.054904012474015, 123.37692307692308
9.093861850311853, 123.37692307692308
9.13281968814969, 123.37692307692308
9.171777525987528, 123.37692307692308
9.210735363825366, 123.37692307692308
9.249693201663204, 123.37692307692308
9.288651039501042, 123.37692307692308
9.32760887733888, 123.37692307692308
9.366566715176717, 123.37692307692308
9.405524553014555, 123.37692307692308
9.444482390852393, 123.37692307692308
9.483440228690231, 123.37692307692308
9.52239806652807, 123.37692307692308
9.561355904365907, 123.37692307692308
9.600313742203744, 123.37692307692308
9.639271580041582, 123.37692307692308
9.678220904365906, 123.40874125874126
9.71717022869023, 123.44055944055944
9.756128066528069, 123.44055944055944
9.795085904365907, 123.44055944055944
9.834043742203745, 123.44055944055944
9.873001580041581, 123.44055944055944
9.91195941787942, 123.44055944055944
9.950917255717258, 123.44055944055944
9.980135634095635, 123.44055944055944
