Tpeak,FWHM(eV)
5.7039850935550955, 125.41328671328671
5.742942931392934, 125.41328671328671
5.781917796257799, 125.34965034965035
5.820892661122663, 125.28601398601398
5.859850498960501, 125.28601398601398
5.898808336798339, 125.28601398601398
5.9377661746361765, 125.28601398601398
5.976724012474015, 125.28601398601398
6.015681850311853, 125.28601398601398
6.054656715176717, 125.22237762237762
6.093631580041582, 125.15874125874126
6.13258941787942, 125.15874125874126
6.1715472557172575, 125.15874125874126
6.210505093555096, 125.15874125874126
6.249462931392934, 125.15874125874126
6.288420769230772, 125.15874125874126
6.327378607068609, 125.15874125874126
6.366336444906447, 125.15874125874126
6.405302796257799, 125.12692307692308
6.44426914760915, 125.0951048951049
6.483244012474015, 125.03146853146853
6.522201850311853, 125.03146853146853
6.56115968814969, 125.03146853146853
